movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt1024983,Scream,2006,,75 min,Biography,7.6,Add a Plot,Pippo Delbono,/name/nm2647632/,"Bobo', 
Pippo Delbono, 
Pepe Robledo","/name/nm2643127/,/name/nm2647632/,/name/nm2643545/",9,
tt14586996,Eurípedes Barsanulfo - Educador e Médium,2007,,99 min,Biography,,Add a Plot,Oceano Vieira de Melo,/name/nm5243354/,Lima Duarte,/name/nm0239114/,,
tt2096601,Shadow,2011,,89 min,"Action, Biography, Drama",,"In a village of China,the only successor of 'TAI' city Shadow Puppetry, Mr. Ma can move figures,play musical instrument and sing lyrics at the same time by himself.One day head of the ...                See full summary »",Wei Zhang,/name/nm4746149/,"Bei'er Bao, 
Jian Chu, 
Zhou le'An, 
Jun Li","/name/nm4454642/,/name/nm1328624/,/name/nm4899807/,/name/nm4746309/",,
tt0047468,Seger i mörker,1954,,108 min,"Biography, Drama",6.2,"The story about Gustaf Dalén, the farm boy who became one of Swedens greatest inventors.",Gösta Folke,/name/nm0284282/,"Olof Bergström, 
Eva Stiberg, 
Gunnar Björnstrand, 
Kolbjörn Knudsen","/name/nm0075108/,/name/nm0829959/,/name/nm0085038/,/name/nm0461727/",66,
tt0167776,Auld Lang Syne,1937,,72 min,"Biography, Drama",4.9,The life story of Scottish poet Robert Burns.,James A. FitzPatrick,/name/nm0280534/,"Andrew Cruickshank, 
Christine Adrian, 
Richard Ross, 
Marian Spencer","/name/nm0189972/,/name/nm0012435/,/name/nm0743774/,/name/nm0818025/",20,
tt1505886,Laskovyy may,2009,,115 min,"Biography, Drama, Musical",6.2,"In 1985, perestroika began in the Soviet Union and the ""Laskovyy May"" group appeared. At their concerts there were only full houses, because of unrequited love for them, suicides were ...                See full summary »",Vladimir Vinogradov,/name/nm2667577/,"Vyacheslav Manucharov, 
Sergey Romanovich, 
Maksim Litovchenko, 
Kristina Kuznetsova","/name/nm2102708/,/name/nm3601400/,/name/nm2098761/,/name/nm11562297/",261,
tt0050340,En drömmares vandring,1957,,99 min,"Biography, Drama",5.2,Portrait of Swedish poet Dan Andersson. Brought up during poor conditions he finds work as a temperance preacher and educator. Bored by this he travels to Stockholm hoping to be published.,Lars-Magnus Lindgren,/name/nm0511837/,"Jarl Kulle, 
Margit Carlqvist, 
Inga Landgré, 
Georg Rydeberg","/name/nm0474649/,/name/nm0137808/,/name/nm0484736/,/name/nm0753062/",43,
tt5431322,11th-A,2016,,,Biography,8.3,Add a Plot,Mihaela Komitova,/name/nm4775088/,Ioan Karamfilov,/name/nm1942030/,13,
tt8971980,Illuminate Rita Levi Montalcini,2018,,60 min,Biography,,Biographical docufiction about scientist Nobel Prize winner Rita Levi Montalcini.,Giacomo Faenza,/name/nm5672789/,Caterina Guzzanti,/name/nm0350125/,,
tt6029452,Howeds,2017,,90 min,"Biography, Comedy, Drama",,A sensitive Jewish teenager who falls in with the troublemakers of his local Jewish community.,Jake Fertig,/name/nm5013355/,"Fred Berger, 
Max Blake, 
Chloe Cole, 
Emily Dalmas","/name/nm8409856/,/name/nm8409854/,/name/nm8409857/,/name/nm4655390/",,
tt19812066,We are all images of this film,2021,,,Biography,,"In this film by Aleksandr Balagura, Alain Fleischer, with the help of Danielle Shirman, his partner and collaborator, speaks about his art, reads a chapter of his new novel, and reluctantly...                See full synopsis »",Aleksandr Balagura,/name/nm7377527/,"Alain Fleischer, 
Danielle Shirman","/name/nm0281477/,/name/nm1157395/",,
tt6713422,Mayor Chen Yi,1981,,97 min,"Biography, Drama, History",6.8,"Set in the early stage after liberation of Shanghai, Chen Yi is delegated to be mayor and deals with a lot of economic and social issues.","Jinggong Fu, 
Yizhi Luo, 
Zuolin Huang",/name/nm0297130/,"Qiming Wei, 
Zhongxi Chen, 
Yanfang Lu, 
Ruolan Luo","/name/nm8884744/,/name/nm1251740/,/name/nm1253724/,/name/nm8884751/,/name/nm8884756/,/name/nm8884755/",8,
tt0098232,Ruf,1989,,90 min,"Biography, Drama",6.9,Add a Plot,Valeri Akhadov,/name/nm0015236/,"Annie Girardot, 
Irina Muravyova, 
Aleksey Petrenko, 
Pavel Semenikhin","/name/nm0320760/,/name/nm0613655/,/name/nm0677840/,/name/nm0783769/",30,
tt0129166,Inzhener Graftio,1979,,81 min,Biography,6.8,Add a Plot,Gennadiy Kazanskiy,/name/nm0443609/,"Anatoliy Papanov, 
Gennadiy Egorov, 
Sergei Ivanov, 
Antonina Shuranova","/name/nm0660311/,/name/nm0947259/,/name/nm0412079/,/name/nm0795919/",15,
tt6805430,British,2017,,60 min,"Biography, Drama, History",,A country told in narrative from 3 different perspectives.,K James,/name/nm8938027/,"Maria Bell, 
Kristopher Blair, 
David Cordiner, 
Paula Dunn","/name/nm8938026/,/name/nm4596956/,/name/nm4882647/,/name/nm6576886/",,
tt1895560,The Last Pimp - Bert Wollersheim - Die wahre Geschichte,2012,,90 min,Biography,,Add a Plot,Ingo Hamacher Bellacoola,/name/nm1129994/,Bert Wollersheim,/name/nm3831033/,,
tt16985588,Walter & The Choppers,2021,,83 min,Biography,,Add a Plot,Fabrice Paget,/name/nm13287131/,,,,
tt16252132,Michela Ponzani e Edith Bruck (PremioAquiStoria - Testimone del tempo 2021),2021,,55 min,Biography,,Add a Plot,Giuseppe Bucci,/name/nm4803110/,"Edith Bruck, 
Michela Ponzani","/name/nm0115634/,/name/nm9511376/",,
tt14401022,Dziga i ego bratiya,2002,,52 min,Biography,7.6,Add a Plot,Evgeniy Tsymbal,/name/nm0875543/,,,8,
tt0445541,Lurich,1984,,77 min,"Biography, Drama, History",5.8,Georg Lurich was an Estonian world-famous professional wrestler in the early 1900-s who became a legend already in his lifetime. He was called not only the world's best technique-wrestler ...                See full summary »,Valentin Kuik,/name/nm1079765/,"Tõnu Lume, 
Enn Klooren, 
Regina Razuma, 
Leonid Sevtsov","/name/nm0525878/,/name/nm0459991/,/name/nm0713672/,/name/nm4105287/",50,
tt0137280,Zafiros: Blue Madness,1997,,115 min,"Biography, Drama, Music",7.8,Add a Plot,Manuel Herrera,/name/nm0380463/,"Luis Alberto García, 
Néstor Jiménez, 
Bárbaro Marín, 
Sirio Soto","/name/nm0306308/,/name/nm0423031/,/name/nm0555924/,/name/nm2063033/",24,
tt7146488,Dokuz Dagin Efesi,1978,,79 min,"Biography, Drama, History",,Add a Plot,T. Fikret Uçak,/name/nm0882746/,"Tanju Korel, 
Semra Alper, 
Hayati Hamzaoglu, 
Atilla Ergün","/name/nm0466159/,/name/nm5257813/,/name/nm0359129/,/name/nm0258899/",,
tt0108644,Zai na yao yuan de di fang,1993,R,94 min,"Biography, Drama, Romance",7.1,A tragic romance set in the Tibetan plateau. This movie is based on the life experience and romance of the famous songwriter Wang Luo Bin.,Wenji Teng,/name/nm0854972/,"Fu-Chien Chang, 
Hung-Liang Chang, 
Hong Chen, 
Chin Hu","/name/nm0151696/,/name/nm1578814/,/name/nm0155238/,/name/nm0398884/",11,
tt5966944,Röhrls Katze,2011,,86 min,"Biography, Sport",7.8,"A journey through the rally career of a double World Champion No, this is not a film for pet lovers, but for the fans of one of the most successful rally drivers ever, Walter Röhrl, who ...                See full summary »",Helmut Deimel,/name/nm5334311/,Walter Röhrl,/name/nm0753932/,11,
tt1798221,Ojala Val del Omar,1994,,,Biography,5.8,Add a Plot,Cristina Esteban,/name/nm4227022/,"Arturo Baltar, 
Gerardo Esteve, 
Loles Garcilaso, 
Javier Gurrea","/name/nm4227336/,/name/nm4227574/,/name/nm4226898/,/name/nm4227013/",6,
tt15255738,Als den hemel op uwe kop valt,2021,,90 min,"Biography, Comedy, Drama",,Add a Plot,"Michaël Van Caeneghem, 
Lieven Debrauwer",/name/nm12858857/,"Ali Abdelsattar Jobeir, 
Bart Alaerts, 
Caro Beynaerts, 
Guido Boeckx","/name/nm0213529/,/name/nm12858874/,/name/nm12858863/,/name/nm12858864/,/name/nm12858878/",,
tt14390268,Zhan kaoyan,2021,,84 min,Biography,,"A failed graduate student is at a loss when facing the realistic prospect. Because of all kinds of experiences, he chooses to take the postgraduate entrance examination and finally succeeds in it.",Runzhong Tong,/name/nm12461808/,"Zhang Luo, 
Hongzheng Song, 
Runzhong Tong, 
Dawei Wang","/name/nm12461813/,/name/nm12461809/,/name/nm12461808/,/name/nm12461812/",,
tt1997429,Lint the Movie,2011,,101 min,"Biography, Comedy, Sci-Fi",6.8,"Documents the life and work of cult SF author and philosopher Jeff Lint, creator of some of the strangest and most inventive works of the 20th century. Featuring clips from Lint's books, ...                See full summary »",Steve Aylett,/name/nm4554137/,"Alan Moore, 
Stewart Lee, 
Josie Long, 
Steve Aylett","/name/nm0600872/,/name/nm0498294/,/name/nm2354923/,/name/nm4554137/",16,
tt0393909,Umaji Naik,1926,,,"Biography, History",,Add a Plot,Narayanrao Sarpotder D.,/name/nm0765494/,"Korgonker Durga Bai, 
Baburao Pawar, 
Chavan, 
Varne Pandurang","/name/nm14368344/,/name/nm0667982/,/name/nm3750456/,/name/nm13705745/",,
tt11658084,Tihi veceri,2020,,54 min,Biography,7.7,"'Time of Wonder' is a combination of documentary and fiction short film. Documentary reveals the life story of writer Franc Ksaver Mesko, his creative work and love for his nation. Short ...                See full summary »",David Sipos,/name/nm2967619/,"Alja Horvat, 
Dean Kikec, 
Roki Kikec, 
Tjan Premzl","/name/nm11294400/,/name/nm9865401/,/name/nm11294473/,/name/nm11009137/",9,
tt15041770,Untitled Dmitri Shostakovich Biopic,2022,,,Biography,,Follows the undisclosed aspects of the life and works of Russian composer Dmitri Shostakovich.,,,,,,
tt0232824,Tilman Riemenschneider,1958,,97 min,"Biography, History",,"This historical biographical film celebrates Tilman Riemenschneider, one of the greatest German sculptors of the late Middle Ages.",Helmut Spieß,/name/nm0818692/,"Emil Stöhr, 
Gerd Michael Henneberg, 
Annekathrin Bürger, 
Kurt Oligmüller","/name/nm0836706/,/name/nm0377187/,/name/nm0127302/,/name/nm0646418/",,
tt0070403,Mommilan veriteot 1917,1973,,76 min,"Biography, Drama, History",5.4,The last day of Alfred Kordelin.,Jotaarkka Pennanen,/name/nm0672043/,"Reino Kalliolahti, 
Hannu Kahakorpi, 
Eero Kosteikko, 
Mikko Majanlahti","/name/nm0436030/,/name/nm0434654/,/name/nm0467368/,/name/nm0538030/",110,
tt11215528,Jagga Gujjar,1976,,140 min,"Action, Biography",,Add a Plot,Kifayat Hussain Bhatti,/name/nm3809038/,"Sultan Rahi, 
Kifayat Hussain Bhatti, 
Ghazala, 
Aasia","/name/nm0706691/,/name/nm3809038/,/name/nm2964168/,/name/nm0007545/",,
tt1784424,"I, Giannoulis Chalepas",2010,,113 min,"Biography, Drama",8,Add a Plot,Stella Arkenti,/name/nm0035048/,"Ioanna Gavakou, 
Thanassis Papathanassiou Vagenas, 
Takis Vogopoulos, 
Zaharias Fillipotis","/name/nm1081265/,/name/nm1636730/,/name/nm2762667/,/name/nm4201916/",10,
tt3989904,S osenyu v serdtse,2015,,,Biography,8.4,Add a Plot,Georgiy Paradzhanov,/name/nm1717943/,"Nodar Dzhanelidze, 
Elena Antipova, 
Anastasiya Aseeva, 
Lali Badurashvili","/name/nm3716906/,/name/nm0031111/,/name/nm6666451/,/name/nm0046253/",53,
tt1886726,The World of Hemingway,2012,,,Biography,6.5,Add a Plot,Giuseppe Recchia,/name/nm4409402/,"Katrine Bach, 
Ray Lovelock, 
Sergio Múñiz, 
Camilla Filippi","/name/nm1477058/,/name/nm0522590/,/name/nm1784690/,/name/nm0277085/",8,
tt2883776,The Private Life of Marilyn Monroe,2013,,70 min,Biography,6.3,"Marilyn Monroe, as a young, unknown actress struggles to obtain an audition, while coping with feelings of despair as she prepares for a dinner date with the Hollywood agent, Johnny Hyde. ...                See full summary »",Gary LeGault,/name/nm4807761/,"Dorothy Blass, 
Carlissa Hayden, 
Phillip A. LeGault","/name/nm0087762/,/name/nm5652445/,/name/nm5652843/",12,
tt8713764,Zhu De & Agnes Smedley,1985,,83 min,"Biography, Drama, History",,American journalist Smedley visits Zhu De and is attracted by his personality.,"Jun Li, 
Jilie Zhao",/name/nm0508439/,"Huaizheng Liu, 
Elisabeth Kunamay, 
David Crowley, 
Gumei Li","/name/nm1278120/,/name/nm1300676/,/name/nm11084435/,/name/nm11084498/,/name/nm11084436/",,
tt0030687,The Song of the Camp,1938,,82 min,Biography,,Add a Plot,Kenji Mizoguchi,/name/nm0003226/,"Hisao Itô, 
Seizaburô Kawazu, 
Akira Matsudaira, 
Koji Nakada","/name/nm1663684/,/name/nm0442951/,/name/nm0559446/,/name/nm0619931/",,
tt2179183,Punk Drunk Love: The Images of Mick Rock,2004,,60 min,Biography,,"Mick Rock is the man who shot the seventies in all its glorious pomp when the likes of David Bowie, Iggy Pop, the Stones, Roxy Music, Lour Reed, Queen et al exploded onto the scene. On ...                See full summary »",,,,,,
tt0097999,Nocny gosc,1989,,83 min,"Biography, Drama, History",6.6,Biographical film based on the short story 'A Lodging for the Night' by Robert Louis Stevenson.,Stanislaw Rózewicz,/name/nm0753873/,"Jacek Mikolajczak, 
Ewa Dalkowska, 
Henryk Machalica, 
Jerzy Trela","/name/nm1266532/,/name/nm0197963/,/name/nm0532535/,/name/nm0871827/",10,
tt1558771,Gerasimos Steris,2004,,52 min,Biography,,Add a Plot,Gay Aggeli,/name/nm0013009/,"Gregory Patrick Karr, 
Maria Tsima","/name/nm0139711/,/name/nm1246818/",,
tt0039710,Pirogov,1947,,92 min,"Biography, Drama, War",6.3,Add a Plot,Grigoriy Kozintsev,/name/nm0468882/,"Konstantin Skorobogatov, 
Vladimir Chestnokov, 
Olga Lebzak, 
Sergei Yarov","/name/nm0804704/,/name/nm0156367/,/name/nm0495980/,/name/nm0946520/",50,
tt18246626,Eu Geniu Cioclea,2020,,70 min,Biography,7.9,"The son of country teachers, managed to marry the daughter of the secretary of the Communist Party, but after the collapse of the USSR he decides to return to Kishinev, where he becomes a colorful name in the local community of writers.",Violeta Gorgos,/name/nm13399152/,,,8,
tt2328795,The Rugged Priest,2011,,,Biography,8.1,"When violence breaks out in the heart of the Rift Valley, Kenya, an American Catholic priest goes out of his way to shelter and cater for the displaced knowing very well that the clashes ...                See full summary »",Bob Nyanja,/name/nm1881158/,"Colin Simpson, 
Lwanda Jawar, 
Serah Ndanu, 
Ainea Ojiambo","/name/nm4976056/,/name/nm3662467/,/name/nm4976484/,/name/nm2020221/",11,
tt1245454,Andres Bonifacio (Ang supremo),1964,,,Biography,,The saga of a nation's struggle for freedom.,Teodorico C. Santos,/name/nm1288471/,"Eddie del Mar, 
Lolita Rodriguez, 
Carlos Padilla Jr., 
Marietta Miranda","/name/nm1340404/,/name/nm0735959/,/name/nm0655691/,/name/nm2817124/",,
tt2025699,The Tower of Immortality,2011,,81 min,"Biography, Fantasy",,The program of Today's Legendary once interviewed an old man named Zhao Youduo with the late cancer. He had lost his memory for ages. He said that he was a scientific researcher working on ...                See full summary »,Kai Zhao,/name/nm4626788/,"Xu Bing, 
Liang Zhao","/name/nm2588638/,/name/nm0508668/",,
tt5551896,Iron Man: The Sean Fallon Story,2016,,,Biography,8.8,"The extraordinary story of Sean Fallon, arguably the greatest talent spotter in football history and the assistant manager to Jock Stein's Celtic side that lifted the 1967 European Cup.","Mark Kendrick, 
Luke Massey",/name/nm4776078/,David Goodall,"/name/nm1544425/,/name/nm1851004/",6,
tt0067548,Pan Dodek,1971,,82 min,"Biography, Comedy",6.9,Add a Plot,Jan Lomnicki,/name/nm0518589/,"Feliks Chmurkowski, 
Adolf Dymsza, 
Anita Dymszówna, 
Józef Kondrat","/name/nm0158593/,/name/nm0245931/,/name/nm1570592/,/name/nm0464944/",22,
tt0434916,Emilio Aguinaldo,2000,,,"Action, Biography, Drama",,Add a Plot,Joe Mari Avellana,/name/nm0042884/,"Jorge Estregan, 
Edu Manzano, 
Rio Locsin, 
Elizabeth Oropesa","/name/nm0261883/,/name/nm0544424/,/name/nm0517034/,/name/nm0650394/",,
tt24021896,Heretic,2021,,78 min,Biography,,Add a Plot,Christina Conrad,/name/nm2674779/,Christina Conrad,/name/nm2674779/,,
tt0175131,Rovesnik veka,1960,,94 min,"Biography, Drama",5.3,The film tells the fate of a communist who went through a long and difficult life path from a simple worker to the director of the largest automobile plant.,Samson Samsonov,/name/nm0760353/,"Nikolay Lebedev, 
Vladimir Solovyov, 
Gennadi Yudin, 
Yuriy Sarantsev","/name/nm0495530/,/name/nm0813539/,/name/nm0950660/,/name/nm0764852/",9,
tt15696624,«Ilya Evlanov. Out borders»,2012,,29 min,Biography,,Ilya Evlanov was born in Kiev into the family of TV manager Mikhail Nitsberg. He was at the forefront of the creation of several thematic satellite TV channels. One of them - «Eurocinema» -...                See full summary »,Liliya Vyugina,/name/nm12005706/,,,,
tt6245898,Verses at Work,2016,,80 min,"Biography, Drama, Music",,"Actor/Rapper Malik Work tells his own story of perseverance, love, music, and the struggle to survive as an artist in New York City.","Lucas Mendes, 
Lucas Mendes",/name/nm8582047/,"Broderick Merritt Ballantyne, 
Malik Burke, 
João Marcus Das Chagas, 
Toya Lillard","/name/nm8615984/,/name/nm8582049/,/name/nm1665064/,/name/nm8582051/,/name/nm5313810/",,
tt1914189,A Föld szeretöje,2010,,100 min,"Biography, Drama, Family",7.3,It sometimes happens that you do not have to part with your hometown to find bliss and fame.,Zsolt Pozsgai,/name/nm1160072/,"Áron Öze, 
Gábor Koncz, 
László Görög, 
Gabi Paczuk","/name/nm0960237/,/name/nm0464857/,/name/nm0331222/,/name/nm1041112/",20,
tt9878810,Jiwan Kanda Ki Phool,2019,,,Biography,,Add a Plot,Binod Bista,/name/nm10521923/,Sarika Ghimire,/name/nm8920580/,,
tt0009433,Nocturno der Liebe,1919,,,"Biography, Drama",,The love tribulations of composer Frédéric Chopin are illustrated through his tunes.,Carl Boese,/name/nm0091380/,"Hermann Bachmann, 
Rita Clermont, 
Erna Denera, 
Erwin Fichtner","/name/nm1260083/,/name/nm0166433/,/name/nm1354823/,/name/nm0275670/",,
tt19885526,Lost Girl: Rediscovering my True Identity,2022,,,"Biography, Drama, Thriller",,Jéssica Vasquez is stuck between accepting her true identity after uncovering secrets from her illegal adoption. She doesn't know who to trust anymore. Everyone sees a different version of her unhealed self. Find out what happens next.,Des Williams,/name/nm12546425/,Des Williams,/name/nm12546425/,,
tt4008962,Wrong Harmonies,2014,TV-MA,70 min,"Biography, Drama, Romance",5.1,"After the death of his partner, a man discovers on the Internet that the latter had virtual relations with another man.",Paul Vecchiali,/name/nm0891580/,"Paul Vecchiali, 
Pascal Cervo, 
Julien Lucq, 
Eric Rozier","/name/nm0891580/,/name/nm0148996/,/name/nm4259568/,/name/nm0747612/",11,
tt1846465,An Oasis of Hope,1980,,,Biography,,Add a Plot,Mazahir Rahim,/name/nm1586757/,,,,
tt15481594,Marsanaryas,2022,,,Biography,,Add a Plot,Julien Pelletier,/name/nm10136401/,Julien Pelletier,/name/nm10136401/,,
tt11858122,Begirada,2020,,100 min,"Action, Biography, Comedy",,"It is the first collective film about Vitoria-Gasteiz, composed of 10 pieces created by young filmmakers from Álava, whose main objective is to show the different points of view of Vitoria-Gasteiz.","David Álvarez López, 
Juan Arrosagaray, 
Izaskun Camarero, 
Maitane Carballo, 
Julen de la Serna, 
Yago Mateo, 
Sara Mauleón, 
Jorge Moneo Quintana, 
Ainhoa Ordoñez, 
Marino Pardo, 
Saúl Piñeiro Castro",/name/nm11379016/,"Ramón Agirre, 
Miriam Cabeza, 
Itziar Atienza, 
Johnny Garso","/name/nm11379036/,/name/nm11379030/,/name/nm7108387/,/name/nm11159712/,/name/nm8852182/,/name/nm11379034/,/name/nm9656329/,/name/nm9235492/,/name/nm10691072/,/name/nm11379035/,/name/nm0013741/,/name/nm2121713/,/name/nm3274210/,/name/nm11379017/",,
